trip_id,avg_speed,max_speed,braking_events,acceleration_events,night_driving,phone_usage,trip_duration,risk_score,label
TRIP_1137,69.2736458670957,98.81271182530048,1,4,0,0,42.105974911529856,25.95838040562233,0
TRIP_1138,40.26870621835609,113.82621161534966,4,3,0,0,25.9531986766082,32.62804702563326,0
TRIP_1139,62.168800838198294,74.34952192944921,1,2,0,0,37.45927221342216,19.188782650988717,0
TRIP_1140,63.414072907730784,102.95854099893617,4,3,0,0,41.15690332853117,30.213009110874705,0
TRIP_1141,51.429237959680094,131.1861269946622,1,6,0,0,26.197809265953772,34.485805998813824,0
TRIP_1142,71.50848175973942,90.63908209215252,5,8,1,1,16.941715484405226,62.14201824270057,1
TRIP_1143,53.19933295560968,78.0473214276183,1,2,0,0,71.39128420779579,20.01051587280407,0
TRIP_1144,56.50691744165851,81.9582222281388,1,2,0,0,27.08342186081861,20.8796049395864,0
TRIP_1145,52.92313810859356,73.20733925315224,2,2,1,0,44.351257379017376,35.26829761181161,0
TRIP_1146,55.18694857097761,79.30476183744594,4,4,1,0,64.09195324355186,40.623280408321314,0
TRIP_1147,41.84469895725758,87.58983802819942,0,3,0,0,46.8486162028084,21.464408450710987,0
TRIP_1148,37.719389408868466,66.88865961642716,4,4,1,1,30.493357867586727,52.86414658142826,1
TRIP_1149,74.13406075869966,95.31236667899206,0,5,0,0,33.99325418697333,24.513859261998235,0
TRIP_1150,44.836463820180064,113.04554347573294,1,6,0,0,22.510891703917274,30.454565216829543,0
TRIP_1151,43.10329180652431,76.8448763970616,3,5,0,0,48.22544640436613,24.409972532680353,0
TRIP_1152,29.159318636755422,125.38567847283538,1,5,0,0,43.494060620880326,32.53015077174119,0
TRIP_1153,47.332459027725974,105.21584177055189,4,5,1,1,27.28361272607385,62.04796483790042,1
TRIP_1154,39.12292247911002,115.61161171248115,3,4,0,0,19.367377893523333,32.35813593610692,0
TRIP_1155,74.70418192163643,81.84330892295726,2,3,0,0,15.181493935044628,22.85406864954606,0
TRIP_1156,67.11780507211161,112.09050454133231,4,4,0,0,49.797710057063014,32.909001009184955,0
TRIP_1157,46.742195857867316,73.16132199209375,7,7,0,0,36.80559693433341,30.258071553798615,0
TRIP_1158,82.0292296641317,112.80495001673017,4,3,0,0,38.22476804499127,32.40110000371782,0
TRIP_1159,66.78118584389912,98.43678679587063,4,5,0,1,22.655770612064643,45.541508176860134,0
TRIP_1160,51.10202339789653,106.06502439969567,3,4,0,0,13.047453450433906,30.236672088821265,0
TRIP_1161,25.007131421517123,71.48810788750296,3,4,1,0,49.43920362067449,37.552912863889546,0
TRIP_1162,82.4913108710889,77.09860315446791,2,2,0,0,35.63058555495846,21.13302292321509,0
TRIP_1163,38.32513039883685,106.94456436506769,2,4,0,0,48.60851990086431,29.098792081126156,0
TRIP_1164,35.2552150365173,76.03303991551599,3,6,0,1,29.211003102266538,39.89623109233689,0
TRIP_1165,67.27084518411569,104.26412584198246,3,3,0,0,31.447732354447126,29.169805742662767,0
TRIP_1166,84.27702887607127,67.65724387079509,2,4,1,0,45.699472649309484,35.36827641573225,0
TRIP_1167,71.61127382212622,111.96348425333336,3,7,1,0,45.98522119475787,48.547440945185194,0
TRIP_1168,61.76690944062832,70.34953370462982,3,4,0,0,46.96348434028931,22.29989637880663,0
TRIP_1169,62.137052099983435,106.04599875359047,3,4,0,0,30.571981203459558,30.23244416746455,0
TRIP_1170,65.2409867053637,107.51261867292001,4,4,0,0,44.21820856476302,31.891693038426673,0
TRIP_1171,64.10714307744118,81.0645636314085,3,6,0,1,51.63649198215079,41.01434747364634,0
TRIP_1172,58.37429708763251,106.64053134169454,8,5,0,0,33.42841982477699,37.6978958537099,0
TRIP_1173,56.250413247422514,100.20884526667112,3,2,1,0,27.297674543389196,42.6019656148158,0
TRIP_1174,54.24888246520573,84.22316287614524,2,1,1,0,55.14121404975148,37.04959175025449,0
TRIP_1175,45.952424933599886,74.82890631847584,4,5,0,0,25.183313996730394,25.295312515216857,0
TRIP_1176,51.63189907759871,55.74748616654842,0,3,1,0,44.44214745671715,29.388330259232987,0
TRIP_1177,34.684518229655374,101.99300094599387,4,3,1,0,34.12366534220208,44.998444654665306,0
TRIP_1178,53.819924478463,63.7039445727589,2,6,1,0,7.376515752731592,35.82309879394642,0
TRIP_1179,43.13690671418899,96.90688398882617,1,3,1,0,51.9289110121787,39.868196441961366,0
TRIP_1180,41.75692819341075,89.73103567835501,2,2,0,0,5.0,23.940230150745563,0
TRIP_1181,57.158729813841745,108.58285550876391,1,3,0,0,5.238078998635867,27.46285677972532,0
TRIP_1182,71.70402743613519,88.95909001020271,1,2,1,0,42.90995119221007,37.43535333560061,0
TRIP_1183,66.01979927202775,88.41104427305817,4,7,1,0,42.90606798017173,44.64689872734626,0
TRIP_1184,36.15399275652187,109.63741408576591,3,3,1,0,25.436302131836964,45.36386979683687,0
TRIP_1185,43.12446236115595,101.70116058168234,2,5,0,0,37.217331354548676,28.600257907040522,0
TRIP_1186,66.2892542558586,101.32311914365556,3,5,0,0,5.0,29.84958203192346,0
TRIP_1187,43.210151277540284,104.38535179617053,3,4,0,0,45.60463196705899,29.863411510260125,0
TRIP_1188,52.3044022000357,64.28855753585788,3,3,0,0,38.74588230580395,20.28634611907953,0
TRIP_1189,61.60062518829462,110.13577359973964,5,2,0,1,34.315357199993066,47.4746163554977,0
TRIP_1190,43.379866541636375,107.24937588027204,4,3,0,0,35.31262223206658,31.166527973393787,0
TRIP_1191,56.26450607375152,74.66633742847006,1,3,0,0,42.39881264289548,19.925852761882233,0
TRIP_1192,38.991694060981544,90.11839052651598,2,5,0,1,34.56647714753208,41.026309005892436,0
TRIP_1193,47.78358827258543,94.21385424744737,3,7,0,0,6.889167459031697,29.603078721654974,0
TRIP_1194,58.837383209710445,92.31006431196535,3,7,0,1,67.94498351783784,44.180014291547856,0
TRIP_1195,35.884075197619964,101.67719933137069,5,7,0,0,53.01201229142677,33.92826651808238,0
TRIP_1196,60.28569685552479,123.62733563662367,2,5,0,0,15.725830070677578,33.472741252583035,0
TRIP_1197,54.764346412879824,116.63533455345657,3,4,1,0,29.822941542851144,47.585629900768126,0
TRIP_1198,61.62987945300577,68.75561613137188,4,6,0,0,31.459487147659388,24.612359140304864,0
TRIP_1199,57.68696960877594,107.44139980612097,2,2,0,0,51.18274349763445,27.875866623582436,0
TRIP_1200,71.36968515968613,121.5786663907082,2,4,1,0,5.0,47.35081475349071,0
TRIP_1201,56.50269403177489,102.73617041378405,1,4,0,0,27.51487603355316,26.830260091952013,0
TRIP_1202,49.84713350649697,116.81960850371934,3,3,0,0,8.590453349937444,31.959913000826525,0
TRIP_1203,56.46757003638741,135.2454089140153,4,2,0,0,30.723567262574925,36.72120198089229,0
TRIP_1204,61.51957634843666,115.47419092213963,6,3,1,0,27.912486603726435,50.66093131603103,1
TRIP_1205,55.58632084390845,99.98617191283458,2,7,0,0,36.195411010740685,29.552482647296575,0
TRIP_1206,55.48710029444659,115.90176948169507,5,1,1,0,25.92688401486225,48.08928210704334,0
TRIP_1207,46.57609974631893,97.89775666193782,4,0,1,0,23.734649129142134,42.08839036931952,0
TRIP_1208,47.04518898938862,95.4780608656991,7,5,0,0,44.294850376447215,33.88401352571091,0
TRIP_1209,38.16873673840368,87.97171528572535,4,4,0,0,41.820091114138705,27.549270063494525,0
TRIP_1210,75.99492091824328,126.26826717664215,3,6,0,0,43.27097514167363,36.0596149281427,0
TRIP_1211,40.07364117530458,78.63142668115998,2,2,0,1,32.34649864263736,36.47365037359111,0
TRIP_1212,46.68513762644911,125.64735449356232,5,3,0,0,26.42392126662216,36.58830099856941,0
TRIP_1213,46.37911281316963,104.99728247480743,6,4,1,0,33.21721276968844,48.99939610551276,0
TRIP_1214,65.7390925233333,67.01387650396117,2,1,0,0,42.51743105102678,18.225305889769146,0
TRIP_1215,51.46060386049567,102.35298585982844,2,1,0,0,5.0,26.078441302184096,0
TRIP_1216,69.97290487208481,52.99946984696752,2,4,1,0,40.91167895556287,32.11099329932612,0
TRIP_1217,46.91811250907358,107.51016033662071,1,3,0,1,39.63707281002197,42.2244800748046,0
TRIP_1218,58.347929946685625,112.70462965977981,4,5,0,0,35.9322635912859,33.712139924395515,0
TRIP_1219,44.97583536088291,83.15288088695893,5,4,0,0,32.76029867192487,27.811751308213097,0
TRIP_1220,80.74178953328067,97.47095391911165,5,7,0,0,5.0,32.99354531535815,0
TRIP_1221,40.748818971645846,134.08314867500573,5,3,0,0,28.40220105349391,38.46292192777906,0
TRIP_1222,58.71784852272433,84.88506591476127,3,1,1,0,61.841580666160596,38.530014647724734,0
TRIP_1223,62.605322571185184,73.82184825886799,5,6,0,0,35.193519433524585,27.071521835304,0
TRIP_1224,59.96558916941798,124.63326804925197,3,1,0,0,30.390652419879228,32.36294845538932,0
TRIP_1225,52.7765480934675,134.2517438106159,0,2,0,0,35.25359293385169,31.167054180136862,0
TRIP_1226,53.44215160319889,95.07391343695694,2,1,0,0,40.32159302942013,24.460869652657095,0
TRIP_1227,55.52573766374932,115.22926070816712,2,4,0,0,44.88230367034197,30.93983571292603,0
TRIP_1228,53.235975980458136,121.82951831061763,3,2,0,0,31.566797552630874,32.406559624581696,0
TRIP_1229,66.56654940153892,80.15031534923232,3,5,1,1,41.373794035905256,55.14451452205164,1
TRIP_1230,81.52627601909622,85.29388329264263,4,3,0,0,60.149762041420395,26.287529620587257,0
TRIP_1231,48.310098579906,119.6174902630947,4,4,1,0,50.09376199149073,49.58166450290994,0
TRIP_1232,38.562364245051064,128.70028557417018,3,6,0,0,70.10450323785469,36.60006346092671,0
TRIP_1233,53.94061541978494,106.2576172034871,2,3,1,0,25.148444624724256,43.27947048966381,0
TRIP_1234,85.95651205185183,77.40371292995891,2,2,0,0,60.14284261253023,21.200825095546428,0
TRIP_1235,45.35590518436323,134.74122223398882,4,3,0,0,23.13989540116108,37.27582716310863,0
TRIP_1236,74.6694016653288,84.38058204376071,3,4,0,0,40.30349220110695,25.417907120835714,0
TRIP_1237,75.13240976891728,88.29724437657096,0,3,1,0,45.98714793857149,36.621609861460215,0
TRIP_1238,48.35694109950406,101.84675668979243,4,4,1,0,27.338342121432913,45.63261259773165,0
TRIP_1239,61.8277969502233,126.08320841429548,3,4,0,0,36.31946416211414,34.685157425399,0
TRIP_1240,74.54075947754245,112.07951953104447,2,3,0,0,48.656916536777615,29.57322656245433,0
TRIP_1241,50.45046710815016,103.29731000723821,1,2,0,0,24.34593652532138,25.62162444605293,0
TRIP_1242,52.55703567877166,104.26577060236212,3,5,1,0,60.040751893214704,45.5035045783027,0
TRIP_1243,48.01982903261627,95.87029337286933,3,6,1,0,14.231050629089765,44.30450963841541,0
TRIP_1244,42.822919231685596,106.16279029037013,2,5,1,0,64.09537164092576,44.591731175637804,0
TRIP_1245,47.20866945920791,44.40879844611394,1,4,1,0,50.01989202199388,28.868621876914208,0
TRIP_1246,40.31271679885292,89.06785081860403,3,2,1,0,33.65411635508332,40.1261890708009,0
TRIP_1247,55.40900161911071,99.82643869833562,5,4,0,0,28.959976831449026,31.516986377407918,0
TRIP_1248,45.7603212272963,71.97971832760986,4,5,1,0,27.394576058134646,39.66215962835775,0
TRIP_1249,57.80543094148897,102.7264663562312,3,1,0,0,32.96306539614478,27.494770301384712,0
TRIP_1250,36.329252245556475,90.91057558027757,4,5,1,1,34.272562076767606,58.869016795617235,1
TRIP_1251,58.97056278657348,130.1095139663098,6,1,0,0,53.82839369951873,37.57989199251329,0
TRIP_1252,65.0023475393071,126.46039450429713,4,1,0,0,64.52981150576876,34.10230988984381,0
TRIP_1253,31.075172289142536,85.68388861763674,2,3,0,0,37.99069880981011,23.70753080391928,0
TRIP_1254,59.48867883817086,91.9832457686661,2,4,0,0,22.315572680158937,25.774054615259136,0
TRIP_1255,69.7320279096795,93.52104868783215,2,6,0,0,26.81410939045709,27.44912193062937,0
TRIP_1256,40.48430777570553,85.96681047680755,2,1,0,0,32.25363823083073,22.437068994846122,0
TRIP_1257,75.07086864205243,98.90049968056253,2,3,0,1,19.548168420548368,41.64455548456946,0
TRIP_1258,60.02822811239254,79.8343586222482,2,3,0,0,17.31587896838932,22.40763524938849,0
TRIP_1259,46.539857730899094,72.38769330124947,2,5,0,1,66.45690818559541,37.086154066944324,0
TRIP_1260,54.33077106810753,107.45422447800537,1,8,0,1,39.53920288919381,45.54538321733453,0
TRIP_1261,61.69992295026067,107.59059168443622,2,1,1,0,22.503002994794798,42.24235370765249,0
TRIP_1262,55.91206469694894,78.91368480680015,1,4,1,0,47.24905355536569,36.53637440151115,0
TRIP_1263,61.46507190935643,112.90710861525199,4,1,0,0,17.324808127897317,31.09046858116711,0
TRIP_1264,43.9519168830476,82.36844541669338,1,2,1,0,18.559819281934196,35.970765648154085,0
TRIP_1265,57.03232988843293,100.06330476075962,4,1,0,0,22.954363984036323,28.236289946835473,0
TRIP_1266,38.03542603714024,111.40688025224912,2,3,0,0,59.8176992129755,29.423751167166472,0
TRIP_1267,53.6652872638156,94.32774870592574,1,3,0,0,31.206799013324392,24.2950552679835,0
TRIP_1268,44.153108302422524,104.09481824282268,4,6,0,0,5.0,32.465515165071714,0
TRIP_1269,46.1736406889228,84.67140712224857,4,2,0,0,53.1509889976339,25.48253491605524,0
TRIP_1270,69.83311810252525,91.07066833143806,4,4,1,0,30.404279537564637,43.23792629587512,0
TRIP_1271,68.09572144713123,90.88281138239319,2,5,0,0,7.2588799118239145,26.196180307198485,0
TRIP_1272,62.30965745088612,80.06843306919522,2,5,0,0,30.249747680548854,23.792985126487828,0
TRIP_1273,41.89224682392906,91.46451673768436,2,7,1,1,42.81505844907355,57.6587814972632,1
TRIP_1274,51.203098603662376,64.02763402272507,2,7,0,0,41.06073749799454,21.561696449494463,0
TRIP_1275,69.5571723997502,85.1769250571579,2,7,0,0,61.97622468747229,26.261538901590647,0
TRIP_1276,56.700602963678854,89.30249013260658,5,4,0,0,22.208482061451043,29.17833114057924,0
TRIP_1277,82.83195447978034,89.8764049500924,1,0,0,0,35.700801803974585,21.3058677666872,0
TRIP_1278,59.71981407273246,90.17005108258442,1,1,0,0,24.50646082132367,22.037789129463203,0
TRIP_1279,57.30458939788038,93.76471600279743,5,3,0,0,11.867106587191657,29.503270222843874,0
TRIP_1280,51.29060242956999,104.58883036172128,3,2,0,0,48.282910584589324,28.575295635938065,0
TRIP_1281,56.60249085738739,112.49034148265045,2,4,0,0,41.9490435372128,30.331186996144545,0
TRIP_1282,53.17036196343347,82.00469546303466,4,7,0,1,39.25517674548279,43.22326565845215,0
TRIP_1283,63.49730412026308,70.93598289221711,2,7,0,0,41.40185289887967,23.096885087159357,0
TRIP_1284,66.480427801535,74.15911175513794,3,7,0,0,24.717907209673697,25.146469278919547,0
TRIP_1285,45.568126473904606,85.25594157610146,3,2,1,0,19.9145736902271,39.27909812802255,0
TRIP_1286,39.025204557306665,87.96157364366982,4,5,0,1,35.56471058254041,43.21368303192663,0
TRIP_1287,32.96553552276044,79.60007867605086,4,9,0,0,52.418171036174215,29.022239705789083,0
TRIP_1288,61.095895922950525,69.07766671500211,2,1,0,0,59.12115703180321,18.683925936667134,0
TRIP_1289,41.759600725913515,85.87758345051624,2,1,0,0,46.931490602111495,22.417240766781386,0
TRIP_1290,29.165312884570206,98.62853240227943,1,1,0,0,35.43761640152144,23.917451644950987,0
TRIP_1291,59.66294325437157,106.90058931671129,6,2,0,0,39.04675894099904,33.08901984815806,0
TRIP_1292,84.91599420919349,83.85153893783358,4,1,1,0,35.173907889880574,39.633675319518574,0
TRIP_1293,54.92714906152128,86.74004355713132,3,6,0,0,19.610849904508576,27.275565234918076,0
TRIP_1294,65.06188929341971,76.46603382305378,2,2,0,1,35.369710673158146,35.992451960678615,0
TRIP_1295,55.98195230257078,94.37121659250447,2,6,0,0,14.977597736172601,27.63804813166766,0
TRIP_1296,53.81332416170629,78.03142731618371,2,9,1,0,33.138841608454406,41.006983848040825,0
TRIP_1297,66.02891779585322,106.462556264824,5,4,0,0,59.54157665894479,32.99167916996089,0
TRIP_1298,51.51670546973618,59.282670161317775,1,1,0,0,47.342888341750275,15.173926702515061,0
TRIP_1299,58.20870776886284,87.80740655095076,3,4,0,0,21.153212236452056,26.179423677989057,0
TRIP_1300,58.86037367435216,101.02214678383484,1,2,0,0,33.91356395536575,25.116032618629962,0
TRIP_1301,46.98291455628342,98.67669032645009,1,7,0,0,22.484355323678933,27.928153405877797,0
TRIP_1302,66.90450819443828,148.86067327960993,7,5,1,0,34.062293477341846,60.74681628435776,1
TRIP_1303,52.9004829196551,101.99600049135815,6,7,0,0,50.61661724786845,35.33244455363515,0
TRIP_1304,45.93105808608586,74.91890806315979,1,5,0,0,44.795119074648554,21.3153129029244,0
TRIP_1305,61.43811812284484,93.09071505821854,5,5,1,0,72.26216121118003,45.686825568493006,0
TRIP_1306,44.21838421850755,59.475073330670966,3,7,0,0,52.88716103761357,21.883349629037994,0
TRIP_1307,55.33817388842954,93.38800501406479,2,3,0,0,38.06000571616537,25.419556669792183,0
TRIP_1308,54.89057204026956,78.33887885998483,3,3,0,0,45.1572496119994,23.408639746663297,0
TRIP_1309,68.03074678997893,113.30780551120324,3,6,0,0,31.963352387249966,33.17951233582295,0
TRIP_1310,60.696378794559436,84.00919450808931,4,3,0,0,18.087436293702556,26.00204322401985,0
TRIP_1311,54.69967649505827,92.66468168409507,6,6,0,0,54.58664867431281,32.59215148535447,0
TRIP_1312,64.81319559040344,82.28884317191194,3,4,1,0,50.13487215397472,39.95307626042488,0
TRIP_1313,71.68249058820776,129.77702703706663,3,6,1,0,31.384186781090534,51.839339341570366,1
TRIP_1314,61.69372367622235,88.57514467764176,5,5,0,0,39.10903605397007,29.683365483920394,0
TRIP_1315,55.12423143812057,131.65114086958403,0,7,0,0,53.61408781077209,33.92247574879646,0
TRIP_1316,39.25796521179809,111.28303524236533,5,5,0,0,47.6952713930903,34.7295633871923,0
TRIP_1317,42.21863604309553,104.64133454670772,2,4,0,0,13.05348123125452,28.58696323260172,0
TRIP_1318,51.337303547743986,102.3746629463504,1,7,0,0,38.65430032234737,28.74992509918898,0
TRIP_1319,47.685853574088604,102.87594596432503,4,3,1,0,32.485527117674536,45.1946546587389,0
TRIP_1320,52.75634436417465,56.4465484130878,4,2,0,1,51.69501048708021,34.21034409179729,0
TRIP_1321,55.67979909876529,89.42233211698488,5,4,1,0,50.46564108173992,44.20496269266331,0
TRIP_1322,61.35631305228077,111.90315942368643,2,6,0,0,54.77911742267067,31.534035427485875,0
TRIP_1323,54.15401466329091,94.02205633051788,2,5,0,0,18.231584919196887,26.893790295670644,0
TRIP_1324,60.83801972591442,66.8962030639285,4,2,0,0,23.23832698915642,21.53248956976189,0
TRIP_1325,55.773692977721446,93.9519109884506,4,1,0,1,51.71123654203158,41.87820244187791,0
TRIP_1326,31.294401203753544,129.08211032510982,3,3,1,0,26.125312769863314,49.68491340557997,0
TRIP_1327,43.72797527417495,119.93783431069438,1,8,1,0,12.17850528628539,48.31951873570986,0
TRIP_1328,53.27094933134062,93.75991981267937,1,7,0,0,42.98894731421098,26.83553773615097,0
TRIP_1329,40.48366308590671,114.02898554116173,1,3,0,0,26.791723396010408,28.673107898035944,0
TRIP_1330,62.19914475995445,87.66985959263896,1,4,0,0,61.84686155462601,23.482191020586438,0
TRIP_1331,73.36900998812436,60.92256826346562,4,3,0,0,39.44276830982695,20.871681836325696,0
TRIP_1332,69.62514222036779,76.5106802374089,3,0,0,0,37.403889299624986,21.00237338609087,0
TRIP_1333,52.438685548837505,126.25777537016396,4,4,0,0,29.461341625763644,36.05728341559199,0
TRIP_1334,72.88871364219942,89.52013836341392,3,5,0,0,58.86253000890457,27.226697414091984,0
TRIP_1335,56.78400948642534,90.13232041249964,3,5,0,0,40.378316898347315,27.362737869444366,0
TRIP_1336,50.95496834658353,89.00323607450238,3,3,1,0,28.872507227656904,40.778496905444975,0
TRIP_1337,47.639168037508725,133.08273179146013,0,2,0,1,23.088744400918294,45.90727373143558,0
TRIP_1338,51.37036376214246,127.51917830724126,6,4,0,0,33.89790418153673,39.004261846053616,0
TRIP_1339,50.34187817750525,139.3756046689627,4,7,0,0,20.335297442677916,40.97235659310282,0
TRIP_1340,57.04499466850585,91.81909579199898,1,0,0,0,50.43316162518416,21.737576842666442,0
TRIP_1341,56.92688777259838,100.9124897749419,6,8,0,0,7.874869189636488,35.758331061098204,0
TRIP_1342,55.03655224184097,64.66714901158417,1,3,0,0,32.90728957500394,17.70381089146315,0
TRIP_1343,60.2432580369562,124.53868852236549,3,6,1,0,44.15200317631901,50.67526411608123,1
TRIP_1344,69.28775529743609,71.6444089746413,6,2,1,0,40.13179130164485,40.254313105475845,0
TRIP_1345,66.39464962529588,99.33551127525259,3,1,1,0,24.24075540476497,41.7412247278339,0
TRIP_1346,37.18122437860116,73.05394944734311,1,4,0,0,44.903880600598235,20.23421098829847,0
TRIP_1347,24.352946381176544,83.22266346522608,4,5,0,0,21.709409174211387,27.160591881161356,0
TRIP_1348,66.21183893487128,78.254751379006,1,0,0,1,34.66423015254785,33.72327808422355,0
TRIP_1349,38.59745561901495,82.84249478648364,4,4,0,0,44.777623579705335,26.409443285885253,0
TRIP_1350,52.3028151772878,84.21754593702043,5,4,0,0,41.9436916923967,28.0483435415601,0
TRIP_1351,40.95864368728769,84.03462410149845,1,2,0,0,24.87441482870798,21.34102757811077,0
TRIP_1352,33.37623474903977,111.66667823560614,2,4,0,0,52.962417748465455,30.14815071902359,0
TRIP_1353,61.49755273845746,72.9027441387496,5,3,0,0,36.30041857228301,24.867276475277688,0
TRIP_1354,64.10986192363177,99.41082854027734,9,2,1,0,46.14493116408727,50.42462856450608,1
TRIP_1355,48.081875191279366,119.35918304611117,5,3,0,0,57.93651510009871,35.190929565802485,0
TRIP_1356,23.90749249426108,84.73607270973208,4,4,1,0,51.762808231619104,41.83023837994047,0
TRIP_1357,48.44506662097021,80.64162218504796,4,7,0,0,51.801941094965656,27.920360485566214,0
TRIP_1358,59.70164806483056,90.38950749639498,4,5,0,0,37.890198947742086,28.753223888087774,0
TRIP_1359,37.25306117471045,118.59450416721421,3,7,0,0,46.90902681365765,35.0210009260476,0
TRIP_1360,57.20031903734987,98.88215261906716,2,4,0,0,38.20394861846474,27.307145026459366,0
TRIP_1361,54.81628180992406,84.37571410784803,2,4,0,0,16.860132983323798,24.08349202396623,0
TRIP_1362,61.95149799521306,104.67753302376079,7,6,0,0,39.54115688757564,36.595007338613506,0
TRIP_1363,56.43496442096984,72.95415700327153,4,4,0,0,38.845414756076984,24.2120348896159,0
TRIP_1364,43.323172709421335,108.62719020885896,3,6,0,0,43.75594042282729,32.139375601968666,0
TRIP_1365,69.3588580199739,103.17214615403535,1,2,0,0,33.08004537179907,25.593810256452304,0
TRIP_1366,53.09764512367636,88.84383057722232,1,5,0,0,23.57816664854224,24.40974012827163,0
TRIP_1367,54.672345525880814,78.22828403105538,2,3,0,0,44.84759124762841,22.050729784678975,0
TRIP_1368,43.80078449112165,77.26638155433085,2,2,1,0,15.300915691216279,36.17030701207352,0
TRIP_1369,49.68061298570188,105.69634672691821,4,3,0,0,56.882287037847036,30.821410383759606,0
TRIP_1370,44.38236743167719,119.57961004978124,3,4,0,0,31.528729081925114,33.23991334439584,0
TRIP_1371,52.924647280918926,82.25384505942411,4,1,1,0,38.68292258084252,39.27863223542758,0
TRIP_1372,75.54050176170813,104.16773407102968,6,5,1,0,43.37837229922358,49.481718682451046,0
TRIP_1373,38.537186284823726,53.25945962795863,2,6,0,0,43.860320672662866,18.502102139546363,0
TRIP_1374,35.6372632254791,83.30764538685601,5,1,0,0,13.865235500723976,25.84614341930133,0
TRIP_1375,72.6540439299233,94.37882134258196,1,2,0,0,47.36129870816396,23.639738076129323,0
TRIP_1376,52.48811587417761,76.80633166036333,4,2,0,0,39.5473074256441,23.734740368969632,0
TRIP_1377,46.971127136081,76.26987250420808,2,5,0,0,25.471079231620866,22.948860556490686,0
TRIP_1378,67.47885624875292,81.64440887062227,5,4,0,0,23.754995735811292,27.47653530458273,0
TRIP_1379,47.73261352315763,100.84385456652747,2,4,1,0,29.989203769147316,42.74307879256166,0
TRIP_1380,76.91211656256323,91.2534196318725,4,5,0,1,15.51887470084262,43.945204362638336,0
TRIP_1381,63.13511045607123,50.235375333500556,2,6,1,0,60.834010864805386,32.83008340744457,0
TRIP_1382,49.14506310225157,52.585996947298675,6,5,1,0,57.29226987715016,38.01911043273304,0
TRIP_1383,80.88769855918605,82.86269644285649,2,4,0,0,41.775503014639085,23.747265876190333,0
TRIP_1384,47.73142092395994,104.15373172107104,0,2,0,0,31.649023754868637,24.478607049126904,0
TRIP_1385,63.905144464111686,40.04990314549531,2,6,0,0,32.04338018093907,15.566645143443402,0
TRIP_1386,58.591510964877905,85.00539647696739,3,2,1,1,46.37098559260952,54.22342143932609,1
TRIP_1387,70.62089547278558,84.47504286965157,2,4,0,0,61.36740349252926,24.105565082144796,0
TRIP_1388,73.73813436072223,122.76675556416896,4,4,0,0,26.444048906048852,35.28150123648199,0
TRIP_1389,55.3840497887892,87.29956376574273,2,9,0,1,18.236209360650136,43.066569725720605,0
TRIP_1390,45.9589855558458,102.65977969481857,2,3,1,0,58.214611603929065,42.47995104329302,0
TRIP_1391,60.5196657152694,97.82514280174927,4,4,1,0,8.192921186233228,44.73892062261095,0
TRIP_1392,46.86741556297473,52.38867040385599,1,6,0,0,19.872037876210307,16.975260089745774,0
TRIP_1393,79.16064697031948,110.36414433263475,1,1,0,0,31.297131612337207,26.525365407252167,0
TRIP_1394,56.63842397299285,99.30793010912576,4,6,0,0,11.593497982924532,31.401762246472398,0
TRIP_1395,50.616141384254696,105.1653727934918,3,5,0,1,51.68223594209897,45.703416176331515,0
TRIP_1396,57.216163670378904,173.52475412872653,8,6,1,0,47.853579057576496,68.22772313971701,1
TRIP_1397,38.834484525643646,53.31774121002823,1,4,0,0,26.378101591770243,15.84838693556183,0
TRIP_1398,43.340631537872184,129.49393299522217,4,3,1,0,54.19421178766622,51.109762887827145,1
TRIP_1399,69.4049668953331,89.25104961199288,2,4,0,0,56.73938642605739,25.1668999137762,0
TRIP_1400,47.11726865234325,100.74657808806019,2,6,0,0,33.30244027564905,29.054795130680045,0
TRIP_1401,42.43706820781672,94.08975509397516,3,3,0,0,28.23997733647989,26.908834465327814,0
TRIP_1402,61.439833030327435,86.51527333203913,4,3,0,0,68.89403041613717,26.55894962934203,0
TRIP_1403,69.22844985595596,83.60334143522482,3,6,0,0,45.81742733126232,26.578520318938853,0
TRIP_1404,63.6274397279808,101.59017471146018,4,4,0,0,38.8448697945328,30.57559438032449,0
TRIP_1405,66.9525722296698,64.65652606656641,5,1,0,0,55.45318919959419,21.701450237014758,0
TRIP_1406,45.91845893716647,110.01158335043532,5,5,0,0,39.52895952504532,34.44701852231896,0
TRIP_1407,37.93827199909788,86.67611190229492,2,1,0,0,27.415691211212174,22.594691533843314,0
TRIP_1408,73.01600382346584,72.39861321919284,5,4,0,0,36.2023964073133,25.42191404870952,0
TRIP_1409,51.12784193389437,85.99974284008373,3,5,0,0,50.57981430979603,26.444387297796386,0
TRIP_1410,51.990003802539434,120.14298433725145,5,6,0,0,5.117216504761796,37.365107630500326,0
TRIP_1411,70.9383297021887,84.29329825967554,3,1,0,0,30.679538908411686,23.398510724372343,0
TRIP_1412,61.67476011280792,102.1690723641924,6,4,0,0,55.745860978724075,33.370904969820536,0
TRIP_1413,60.47065326497929,80.38087448569053,1,4,0,0,27.321973983597236,21.862416552375674,0
TRIP_1414,80.98002813881301,110.1584369984724,1,5,1,0,58.191628406471146,44.14631933299387,0
TRIP_1415,47.27778123543828,108.71015477580409,4,3,1,0,56.22115729039719,46.491145505734245,0
